exercise_id,set_order,weight,reps,notes,rpe
44,3,12,14,"",
3,1,75,17,"",
3,2,75,17,"",
3,3,75,17,"",
1,1,160,6,"",
1,2,160,5,"",
1,3,160,4,"",
20,1,135,12,"",
20,2,135,12,"",
2,1,0,5,"",
2,2,25,10,"",
2,3,25,12,"",
31,1,110,20,"",
31,2,110,17,"",
31,3,110,16,"",
48,1,20,6,"",
48,2,25,4,"",
48,3,30,10,"",
48,4,30,9,"",
48,5,30,7,"",
10,1,10,12,"",
10,2,10,12,"",
10,3,10,12,"",
64,1,75,15,"",
64,2,90,12,"",
64,3,90,9,"",
5,1,120,5,"",
5,2,120,5,"",
5,3,120,5,"",
45,1,45,5,"",
45,2,50,4,"",
45,3,60,7,"",
45,4,60,7,"",
32,1,25,8,"",
32,2,30,8,"",
32,3,35,10,"",
32,4,35,9,"",
37,1,75,12,"",
37,2,75,12,"",
37,3,75,12,"",
38,1,15,15,"",
38,2,15,12,"",
38,3,15,11,"",
63,1,0,12,"",
63,2,0,13,"",
63,3,0,13,"",
64,1,75,15,"",
64,2,90,12,"",
64,3,90,9,"",
5,1,120,5,"",
5,2,120,5,"",
5,3,120,5,"",
45,1,45,5,"",
45,2,50,4,"",
45,3,60,7,"",
45,4,60,7,"",
32,1,25,8,"",
32,2,30,8,"",
32,3,35,10,"",
32,4,35,9,"",
37,1,75,12,"",
37,2,75,12,"",
37,3,75,12,"",
38,1,15,15,"",
38,2,15,12,"",
38,3,15,11,"",
63,1,0,12,"",
63,2,0,13,"",
63,3,0,13,"",
40,1,235,4,"",
40,2,235,4,"",
40,3,235,3,"",
19,1,140,8,"",
19,2,190,6,"",
19,3,230,13,"",7.5
19,4,230,14,"",8.5
4,1,60,14,"",
4,2,60,14,"",
4,3,60,14,"",
29,1,40,13,"",
29,2,40,16,"",8.5
29,3,40,14,"",
47,1,45,12,"",
47,2,45,10,"",
47,3,45,10,"",
10,1,10,16,"",
10,2,10,13,"",
10,3,10,13,"",
71,1,0,15,"",
71,2,0,14,"",
71,3,0,12,"",
14,1,35,15,"",
14,2,35,12,"",
14,3,35,12,"",
13,1,0,5,"",
13,2,10,7,"",
13,3,10,6,"",
25,1,30,10,"",
25,2,40,6,"",
25,3,45,13,"",
25,4,45,10,"",
50,1,60,14,"",
50,2,60,12,"",
50,3,60,12,"",
69,1,25,6,"",
69,2,30,12,"",
69,3,30,10,"",
69,4,30,10,"",
18,1,40,14,"",
18,2,40,13,"",
18,3,40,8,"",
44,1,15,11,"",
44,2,15,10,"",
44,3,15,10,"",
14,1,35,15,"",
14,2,35,12,"",
14,3,35,12,"",
13,1,0,5,"",
13,2,10,7,"",
13,3,10,6,"",
25,1,30,10,"",
25,2,40,6,"",
25,3,45,13,"",
25,4,45,10,"",
50,1,60,14,"",
50,2,60,12,"",
50,3,60,12,"",
69,1,25,6,"",
69,2,30,12,"",
69,3,30,10,"",
69,4,30,10,"",
18,1,40,14,"",
18,2,40,13,"",
18,3,40,8,"",
44,1,15,11,"",
44,2,15,10,"",
44,3,15,10,"",
3,1,80,15,"",
3,2,90,12,"",
1,1,165,5,"",
1,2,155,6,"",
1,3,155,4,"",
57,1,35,6,"",
57,2,45,8,"",
57,3,45,8,"",
47,1,45,10,"",
47,2,45,10,"",
47,3,45,10,"",
48,1,22.5,6,"",
48,2,27.5,6,"",
48,3,30,10,"",
48,4,30,10,"",
48,5,30,10,"",
5,1,135,4,"",
5,2,135,2,"",
5,3,125,3,"",
64,1,70,12,"",
64,2,70,12,"",
64,3,70,10,"",
45,1,25,6,"",
45,2,35,9,"",
45,3,35,7,"",
45,4,35,6,"",
102,1,25,12,"",
102,2,25,10,"",
102,3,25,8,"",
37,1,66,10,"",
37,2,88,12,"",
37,3,88,10,"",
38,1,15,14,"",
38,2,15,12,"",
38,3,15,10,"",
28,1,27.5,17,"",
28,2,33,13,"",
28,3,33,12,"",
40,1,240,3,"",
40,2,240,2,"",
40,3,240,3,"",
4,1,60,14,"",
4,2,60,15,"",
4,3,65,13,"",
19,1,140,16,"",
19,2,190,10,"",
19,3,230,16,"",
19,4,230,14,"",8.5
47,1,35,18,"",
47,2,35,18,"",
47,3,35,18,"",
62,1,0,10,"",
62,2,0,8,"",
62,3,0,8,"",
71,1,0,15,"",
71,2,0,14,"",
71,3,0,12,"",
14,1,35,15,"",
14,2,40,12,"",
14,3,40,10,"",
13,1,0,10,"",
13,2,0,8,"",
25,1,30,10,"",
25,2,40,8,"",
25,3,50,10,"",
25,4,50,8,"",
50,1,60,16,"",
50,2,70,12,"",
50,3,70,10,"",
69,1,25,12,"",
69,2,35,11,"",
69,3,35,12,"",
69,4,35,10,"",
18,1,40,14,"",
18,2,40,13,"",
18,3,40,8,"",
73,1,0,15,"",
73,2,0,14,"",
73,3,0,12,"",
1,1,160,6,"",7
1,2,160,5,"",
1,3,160,6,"",8.5
57,1,90,16,"Have feet cover both screws",
57,2,110,12,"",
20,1,105,8,"",
20,2,125,12,"",
20,3,125,12,"",
103,1,20,13,"",
103,2,20,13,"",
103,3,20,11,"",
48,1,22.5,8,"",
48,2,27.5,8,"",
48,3,27.5,8,"",
48,4,27.5,7,"",
101,1,30,12,"",
101,2,30,11,"",
101,3,30,11,"",
5,1,135,5,"",9.5
5,2,125,6,"",
5,3,125,5,"",
32,1,25,10,"",
32,2,30,8,"",
32,3,35,11,"",
32,4,35,10,"",
45,1,35,8,"",
45,2,35,8,"",
45,3,35,8,"",
37,1,77,12,"",
37,2,82,11,"",
37,3,82,10,"",
38,1,15,13,"",
38,2,15,13,"",
38,3,15,13,"",
28,1,33,17,"",
28,2,38,14,"",
28,3,38,12,"",
40,1,240,5,"",
40,2,240,4,"",
40,3,240,3,"",
4,1,60,12,"",
4,2,60,14,"",
4,3,65,14,"",
19,1,140,15,"",
19,2,190,12,"",
19,3,250,14,"",
19,4,250,12,"",
29,1,35,16,"",
29,2,35,16,"",
31,1,110,18,"",
31,2,110,18,"",
10,1,10,16,"",
10,2,10,13,"",
10,3,10,13,"",
14,1,35,15,"",
14,2,40,12,"",
14,3,40,10,"",
13,1,0,5,"",
13,2,10,8,"",
13,3,10,6,"",
25,1,30,10,"",
25,2,40,8,"",
25,3,50,12,"",
25,4,50,10,"",
50,1,60,14,"",
50,2,60,12,"",
50,3,60,12,"",
69,1,25,15,"",
69,2,35,13,"",
18,1,40,15,"",
18,2,40,14,"",
18,3,40,14,"",
44,1,15,12,"",
44,2,15,11,"",
44,3,15,11,"",
1,1,165,5,"",
1,2,165,5,"",8.5
1,3,165,5,"",
57,1,35,7,"",
57,2,45,12,"",
57,3,45,12,"",
20,1,105,8,"",
20,2,125,10,"",
20,3,125,11,"",
47,1,45,12,"",
47,2,45,12,"",
47,3,45,12,"",
3,1,65,12,"",
3,2,65,14,"",
3,3,65,14,"",
101,1,40,12,"",
101,2,40,13,"",
48,1,22.5,8,"",
48,2,30,10,"",
48,3,30,10,"",
64,1,60,13,"",
64,2,80,12,"",
64,3,80,12,"",
5,1,120,5,"",
5,2,120,4,"",
5,3,120,3,"",
45,1,35,8,"",
45,2,35,9,"",
45,3,35,9,"",
37,1,82,11,"",
37,2,77,11,"",
37,3,77,11,"",
102,1,25,13,"",
102,2,30,12,"",
102,3,30,9,"",
38,1,12.5,17,"",
38,2,12.5,16,"",
38,3,12.5,15,"",
28,1,33,15,"",
28,2,33,14,"",
28,3,33,12,"",
40,1,245,4,"",
40,2,245,3,"",
40,3,245,2,"",
4,1,100,12,"",
4,2,100,13,"",
4,3,100,13,"",
29,1,50,13,"",
29,2,50,12,"",
103,1,20,17,"",
103,2,20,17,"",
103,3,20,13,"",
57,1,35,7,"",
57,2,35,17,"",
57,3,35,16,"",
101,1,40,12,"",
101,2,40,11,"",
101,3,40,11,"",
71,1,11,14,"",
71,2,11,13,"",
71,3,11,13,"",
14,1,35,6,"",
14,2,55,10,"",
14,3,55,12,"",
14,4,55,10,"",
13,1,0,10,"",
13,2,10,7,"",
25,1,30,10,"Good slow form",
25,2,40,7,"",
25,3,50,10,"",
25,4,50,8,"",
50,1,27.5,15,"",
50,2,33,12,"",
50,3,33,12,"",
102,1,30,12,"",
102,2,30,9,"",
102,3,30,7,"",
104,1,105,12,"",
104,2,105,12,"",
104,3,105,12,"",
39,1,30,16,"",
39,2,30,14,"",
39,3,30,14,"",
1,1,165,8,"",
1,2,165,5,"",
1,3,165,4,"",
57,1,35,7,"",
57,2,45,12,"",
57,3,45,11,"",
20,1,115,14,"",
20,2,115,12,"",
3,1,60,15,"",
3,2,70,13,"",
3,3,70,13,"",
103,1,20,17,"",
103,2,25,13,"",
103,3,25,11,"",
105,1,10,6,"",
105,2,25,12,"",
105,3,25,12,"",
105,4,25,11,"",
101,1,40,10,"",
101,2,30,14,"",
101,3,30,14,"",
5,1,135,6,"",
5,2,135,3,"",
5,3,135,3,"",
32,1,25,10,"",
32,2,30,8,"",
32,3,35,11,"",
32,4,35,8,"",
106,1,125,12,"",
106,2,125,12,"",
106,3,125,11,"",
37,1,77,10,"",
37,2,77,10,"",
37,3,77,9,"",
38,1,15,14,"",
38,2,15,13,"",
38,3,15,12,"",
28,1,33,10,"",
28,2,27.5,12,"",
28,3,27.5,12,"",
40,1,245,5,"",
40,2,245,4,"",
40,3,245,3,"",
4,1,100,15,"",
4,2,100,13,"",
4,3,100,13,"",
29,1,45,8,"",
29,2,45,8,"",
29,3,45,8,"",
47,1,45,13,"",
47,2,45,11,"",
47,3,45,9,"",
57,1,25,10,"",
57,2,45,13,"",
57,3,45,13,"",
71,1,11,15,"",
71,2,11,14,"",
71,3,11,14,"",
62,1,11,8,"",
62,2,11,7,"",
62,3,11,6,"",
14,1,55,10,"",
14,2,55,10,"",
14,3,55,10,"",
13,1,0,10,"",
13,2,0,7,"",
25,1,30,10,"",
25,2,40,7,"",
25,3,55,9,"",
25,4,55,7,"",
50,1,33,13,"",
50,2,33,13,"",
50,3,33,13,"",
102,1,30,11,"",
102,2,30,10,"",
102,3,25,10,"",
44,1,15,8,"",
44,2,12.5,10,"",
44,3,12.5,10,"",
107,1,25,8,"",
107,2,25,8,"",
107,3,25,8,"",
1,1,135,8,"",
1,2,135,7,"",
1,3,135,5,"",
19,1,90,10,"",
19,2,140,8,"",
19,3,140,7,"",
3,1,60,12,"",
3,2,60,12,"",
3,3,50,12,"",
103,1,20,14,"",
103,2,20,13,"",
103,3,20,13,"",
48,1,22.5,8,"",
48,2,27.5,8,"",
48,3,27.5,8,"",
101,1,20,15,"",
101,2,20,15,"",
101,3,20,15,"",
5,1,115,5,"",
5,2,115,4,"",
5,3,115,5,"",
32,1,25,8,"",
32,2,30,10,"",
32,3,30,10,"",
106,1,105,8,"",
106,2,85,10,"",
106,3,85,10,"",
37,1,66,10,"Hands at 90. Small one",
37,2,66,11,"",
37,3,66,11,"",
38,1,15,11,"",
38,2,15,10,"",
38,3,15,10,"",
64,1,60,11,"",
64,2,80,11,"",
64,3,80,11,"",
28,1,28,10,"",
28,2,28,10,"",
28,3,28,9,"",
40,1,205,5,"",
40,2,205,3,"",
40,3,205,3,"",
3,1,65,6,"",
3,2,65,8,"",
3,3,65,8,"",
72,1,50,8,"",
72,2,50,8,"",
72,3,50,8,"",
29,1,40,6,"",
29,2,40,8,"",
29,3,40,8,"",
47,1,45,9,"",
47,2,45,8,"",
47,3,45,8,"",
101,1,20,13,"",
101,2,20,13,"",
101,3,20,13,"",
14,1,80,12,"",
14,2,90,12,"",
14,3,90,12,"",
13,1,0,7,"",
13,2,0,7,"",
13,3,0,3303,"",
25,1,30,8,"",
25,2,35,6,"",
25,3,40,10,"",
25,4,40,9,"",
39,1,30,13,"",
39,2,30,12,"",
39,3,30,11,"",
63,1,0,10,"",
63,2,0,10,"",
63,3,0,10,"",
40,1,240,4,"",8
40,2,240,4,"",9
40,3,240,3,"",
72,1,60,6,"",
72,2,50,6,"",
72,3,40,8,"",
47,1,45,15,"",
47,2,45,13,"",
47,3,45,11,"",
4,1,100,15,"",
4,2,120,13,"",
4,3,120,13,"",
20,1,135,12,"",
20,2,135,10,"",
5,1,135,4,"",
5,2,135,4,"",9
5,3,135,2,"",8.5
26,1,15,13,"",
26,2,10,16,"",
26,3,12,11,"",
108,1,20,15,"",
108,2,20,14,"",
108,3,20,12,"",
63,1,11,13,"",
63,2,11,12,"",
63,3,11,11,"",
11,1,25,13,"",
11,2,25,12,"",
11,3,25,11,"",
106,1,125,8,"",
106,2,125,13,"",
106,3,125,12,"",
106,4,125,12,"",
37,1,66,8,"",
37,2,77,12,"",
37,3,77,12,"",
37,4,77,12,"",
50,1,33,12,"",
50,2,33,12,"",
50,3,33,11,"",
61,1,33,10,"",
61,2,27,12,"",
61,3,27,11,"",
60,1,15,10,"",
60,2,20,10,"",
60,3,20,8,"",
18,1,40,12,"",
18,2,40,10,"",
18,3,40,8,"",
106,1,125,8,"",
106,2,125,13,"",
106,3,125,12,"",
106,4,125,12,"",
37,1,66,8,"",
37,2,77,12,"",
37,3,77,12,"",
37,4,77,12,"",
50,1,33,12,"",
50,2,33,12,"",
50,3,33,11,"",
61,1,33,10,"",
61,2,27,12,"",
61,3,27,11,"",
60,1,15,10,"",
60,2,20,10,"",
60,3,20,8,"",
18,1,40,12,"",
18,2,40,10,"",
18,3,40,8,"",
1,1,165,5,"",
1,2,165,5,"",
1,3,165,3,"",
19,1,90,8,"",
19,2,180,10,"",
19,3,180,12,"",9.5
3,1,85,12,"",
3,2,85,12,"",
3,3,85,10,"",
103,1,10,10,"",
103,2,20,15,"",
103,3,20,13,"",
103,4,20,12,"",
48,1,25,10,"",
48,2,30,6,"",
48,3,32.5,11,"",
48,4,32.5,9,"",
48,5,32.5,10,"",
109,1,0,10,"",
109,2,0,10,"",
109,3,0,9,"",
110,1,0,6,"",
110,2,0,5,"",
110,3,0,5,"",
71,1,16,10,"",
71,2,11,15,"",
71,3,11,15,"",
68,1,95,15,"",
68,2,95,12,"",
68,3,95,12,"",
40,1,245,4,"",8
40,2,245,4,"",
40,3,245,3,"",
72,1,40,6,"",
72,2,40,10,"",
72,3,40,9,"",
72,4,40,9,"",
4,1,120,14,"",
4,2,120,14,"",
4,3,120,13,"",
20,1,135,10,"",
20,2,135,9,"",
47,1,45,13,"",
47,2,45,13,"",
47,3,45,13,"",
5,1,125,5,"",
5,2,125,4,"",
5,3,125,4,"",
5,4,125,4,"",
63,1,11,15,"",
63,2,11,14,"",
63,3,11,11,"",
108,1,20,14,"",
108,2,20,14,"",
26,1,15,13,"Hole 3",
26,2,10,13,"",
70,1,15,10,"",
70,2,15,10,"",
70,3,15,10,"",
45,1,25,8,"",
45,2,35,12,"",
45,3,35,12,"",
45,4,35,11,"",
106,1,125,14,"",
106,2,145,8,"",
106,3,145,8,"",
55,1,80,13,"",
55,2,90,12,"",
55,3,90,12,"",
111,1,77,12,"",
111,2,77,17,"",
111,3,88,14,"",
18,1,40,11,"",
18,2,40,11,"",
18,3,40,10,"",
60,1,15,15,"",
60,2,15,13,"",
60,3,15,12,"",
1,1,180,5,"",
1,2,185,3,"",
1,3,185,2,"",
57,1,25,10,"",
57,2,45,15,"",
57,3,45,12,"",
103,1,10,10,"",
103,2,25,15,"",
103,3,25,15,"",
103,4,25,13,"",
3,1,60,12,"",
3,2,60,14,"",
3,3,60,14,"",
48,1,25,8,"",
48,2,30,6,"",
48,3,32.5,12,"",
48,4,32.5,10,"",
48,5,32.5,9,"",
71,1,11,17,"",
71,2,11,15,"",
71,3,11,14,"",
68,1,95,13,"",
68,2,95,13,"",
68,3,95,12,"",
110,1,0,6,"",
110,2,0,6,"",
110,3,0,5,"",
109,1,0,9,"",
109,2,0,6,"",
109,3,0,6,"",
89,1,0,13,"",
89,2,0,13,"",
40,1,245,5,"",
40,2,250,4,"",
40,3,250,3,"",
72,1,40,13,"",
72,2,40,12,"",
72,3,40,10,"",
4,1,120,12,"",
4,2,120,12,"",
4,3,120,11,"",
20,1,145,9,"",
20,2,145,10,"",
47,1,45,12,"",
47,2,45,14,"",
47,3,45,12,"",
5,1,125,5,"",
5,2,125,4,"",
5,3,125,4,"",
26,1,15,15,"",
26,2,15,13,"",
26,3,15,12,"",
108,1,20,15,"",
108,2,20,13,"",
108,3,20,12,"",
63,1,11,16,"",
63,2,11,14,"",
63,3,11,12,"",
44,1,12.5,12,"",
44,2,12.5,11,"",
44,3,12.5,11,"",
45,1,45,6,"",
45,2,55,14,"",
45,3,60,10,"",
45,4,60,10,"",
46,1,75,13,"",
46,2,75,12,"",
46,3,75,12,"",
14,1,35,12,"",
14,2,35,12,"",
14,3,35,10,"",
37,1,75,12,"",
37,2,75,12,"",
37,3,75,10,"",
18,1,40,13,"",
18,2,40,12,"",
18,3,40,12,"",
60,1,15,13,"",
60,2,15,12,"",
60,3,15,12,"",
1,1,175,6,"",
1,2,175,5,"",
1,3,175,4,"",
31,1,90,16,"",
31,2,90,16,"",
19,1,90,8,"",
19,2,140,10,"",
19,3,180,14,"",
19,4,180,12,"",
3,1,75,13,"",
3,2,75,12,"",
3,3,75,12,"",
48,1,25,8,"",
48,2,30,6,"",
48,3,35,8,"",
48,4,35,7,"",
48,5,35,6,"",
110,1,0,8,"",
110,2,0,6,"",
110,3,0,6,"",
109,1,0,6,"",
109,2,0,4,"",
109,3,0,4,"",
71,1,11,15,"",
71,2,11,15,"",
71,3,11,15,"",
40,1,250,4,"",
40,2,250,5,"",
40,3,250,1,"",
72,1,40,12,"",
72,2,40,10,"",
72,3,40,9,"",
4,1,120,14,"",
4,2,120,12,"",
4,3,120,12,"",
103,1,10,10,"",
103,2,30,12,"",
103,3,30,11,"",
103,4,30,10,"",
20,1,145,12,"",
20,2,145,10,"",
5,1,130,3,"",
5,2,130,4,"",
5,3,130,4,"",
63,1,11,14,"",
63,2,11,12,"",
63,3,11,10,"",
26,1,10,15,"",
26,2,10,12,"",
26,3,10,11,"",
108,1,15,15,"",
108,2,15,12,"",
108,3,15,11,"",
44,1,12.5,12,"",
44,2,12.5,12,"",
44,3,12.5,12,"",
89,1,0,15,"",
89,2,0,13,"",
89,3,0,12,"",
45,1,25,8,"",
45,2,35,13,"",
45,3,35,13,"",
45,4,35,12,"",
106,1,145,16,"",
106,2,145,13,"",
106,3,145,10,"",
55,1,90,15,"",
55,2,100,13,"",
55,3,100,11,"",
111,1,66,12,"",
111,2,66,14,"",
111,3,66,14,"",
18,1,45,10,"",
18,2,45,7,"",
18,3,45,6,"",
60,1,15,15,"",
60,2,15,12,"",
60,3,15,12,"",
1,1,175,5,"",
1,2,165,5,"",
1,3,165,5,"",
19,1,90,8,"",
19,2,180,11,"",
19,3,180,10,"",
3,1,60,12,"",
3,2,60,12,"",
3,3,60,12,"",
47,1,45,10,"",
47,2,45,10,"",
47,3,45,10,"",
48,1,25,8,"",
48,2,30,5,"",
48,3,35,8,"",
48,4,35,7,"",
48,5,35,6,"",
110,1,0,10,"",
110,2,0,9,"",
110,3,0,8,"",
109,1,0,8,"",
109,2,0,7,"",
109,3,0,6,"",
71,1,11,16,"",
71,2,16,10,"",
71,3,16,9,"",
68,1,115,13,"",
68,2,115,13,"",
68,3,115,12,"",
40,1,250,4,"",
40,2,240,3,"",
40,3,225,3,"",
72,1,50,10,"",
72,2,50,10,"",
72,3,50,11,"",
4,1,140,12,"",
4,2,140,11,"",
4,3,140,9,"",
103,1,10,10,"",
103,2,30,17,"",
103,3,30,14,"",
103,4,30,12,"",
20,1,145,14,"",
20,2,145,12,"",
5,1,125,6,"",
5,2,125,5,"",
5,3,125,3,"",
26,1,15,8,"",
26,2,10,13,"",
26,3,10,11,"",
108,1,15,14,"",
108,2,15,13,"",
108,3,15,13,"",
63,1,11,17,"",
63,2,11,15,"",
63,3,11,13,"",
44,1,12.5,13,"",
44,2,12.5,12,"",
44,3,12.5,11,"",
91,1,30,8,"",
91,2,35,6,"",
91,3,40,12,"",
91,4,40,11,"",
91,5,40,10,"",
106,1,145,15,"",
106,2,165,12,"",
106,3,165,11,"",
55,1,100,15,"",
55,2,100,11,"",
55,3,100,8,"",
111,1,66,15,"",
111,2,77,12,"",
111,3,77,10,"",
18,1,40,12,"",
18,2,40,14,"",
18,3,40,12,"",
60,1,15,15,"",
60,2,15,12,"",
60,3,15,12,"",
1,1,165,5,"",
1,2,165,6,"",
1,3,165,5,"",
57,1,25,10,"",
57,2,45,8,"",
57,3,55,11,"",
57,4,55,10,"",
47,1,45,13,"",
47,2,45,12,"",
47,3,45,11,"",
3,1,65,15,"",
3,2,65,13,"",
3,3,65,12,"",
110,1,0,11,"",
110,2,0,9,"",
110,3,0,8,"",
109,1,0,8,"",
109,2,0,7,"",
109,3,0,6,"",
48,1,25,8,"",
48,2,30,4,"",
48,3,32.5,9,"",
48,4,32.5,8,"",
48,5,32.5,7,"",
68,1,115,16,"",
68,2,115,13,"",
68,3,115,13,"",
71,1,16,13,"",
71,2,16,13,"",
71,3,16,12,"",
47,1,45,13,"",
47,2,45,13,"",
47,3,45,13,"",
47,4,45,13,"",
40,1,250,4,"",
40,2,250,3,"",
40,3,250,3,"",
72,1,50,12,"",
72,2,50,11,"",
72,3,50,10,"",
4,1,140,11,"",
4,2,140,10,"",
4,3,140,10,"",
20,1,150,13,"",
20,2,150,11,"",
5,1,125,5,"",
5,2,125,8,"",
5,3,125,7,"",
26,1,10,12,"",
26,2,10,10,"",
26,3,10,10,"",
108,1,15,12,"",
108,2,15,10,"",
108,3,15,12,"",
63,1,11,15,"",
63,2,11,13,"",
63,3,11,12,"",
44,1,12.5,13,"",
44,2,12.5,12,"",
44,3,12.5,11,"",
89,1,0,14,"",
89,2,0,13,"",
89,3,0,12,"",
5,1,125,5,"",
5,2,125,8,"",
5,3,125,7,"",
26,1,10,12,"",
26,2,10,10,"",
26,3,10,10,"",
108,1,15,12,"",
108,2,15,10,"",
108,3,15,12,"",
63,1,11,15,"",
63,2,11,13,"",
63,3,11,12,"",
44,1,12.5,13,"",
44,2,12.5,12,"",
44,3,12.5,11,"",
89,1,0,14,"",
89,2,0,13,"",
89,3,0,12,"",
106,1,125,10,"",
106,2,165,14,"",
106,3,165,13,"",
106,4,165,13,"",
91,1,30,8,"",
91,2,40,12,"",
91,3,40,10,"",
91,4,40,10,"",
55,1,80,8,"",
55,2,80,12,"",
55,3,80,10,"",
55,4,80,8,"",
111,1,77,15,"",
111,2,77,12,"",
111,3,77,10,"",
60,1,17.5,16,"",
60,2,17.5,14,"",
60,3,17.5,13,"",
18,1,30,15,"",
18,2,30,12,"",
18,3,30,12,"",
1,1,170,7,"",
1,2,170,5,"",
1,3,170,4,"",
56,1,90,10,"",
56,2,180,12,"",
56,3,180,12,"",
3,1,70,13,"",
3,2,70,12,"",
3,3,70,11,"",
103,1,10,10,"",
103,2,40,13,"",
103,3,40,12,"",
103,4,40,11,"",
48,1,25,8,"",
48,2,30,6,"",
48,3,35,12,"",
48,4,35,8,"",
48,5,35,6,"",
71,1,16,15,"",
71,2,16,12,"",
71,3,16,12,"",
110,1,0,10,"",
110,2,0,9,"",
110,3,0,7,"",
109,1,0,10,"",
109,2,0,8,"",
109,3,0,7,"",
68,1,135,16,"",
68,2,135,13,"",
40,1,225,4,"",
40,2,225,4,"",
40,3,225,4,"",
72,1,40,10,"",
72,2,40,12,"",
72,3,40,10,"",
4,1,120,10,"",
4,2,120,12,"",
4,3,120,12,"",
103,1,20,8,"",
103,2,30,13,"",
103,3,30,13,"",
20,1,135,15,"",
20,2,135,10,"",
5,1,115,9,"",
5,2,115,6,"",
5,3,115,5,"",
26,1,15,12,"",
26,2,15,10,"",
26,3,15,8,"",
108,1,20,10,"",
108,2,20,10,"",
108,3,20,8,"",
63,1,11,13,"",
63,2,11,11,"",
63,3,11,10,"",
44,1,12.5,13,"",
44,2,12.5,12,"",
44,3,12.5,12,"",
91,1,30,8,"",
91,2,35,12,"",
91,3,35,12,"",
91,4,35,11,"",
106,1,145,13,"",
106,2,145,12,"",
106,3,145,11,"",
55,1,60,8,"",
55,2,90,12,"",
55,3,90,12,"",
55,4,90,12,"",
111,1,66,13,"",
111,2,66,15,"",
111,3,66,15,"",
60,1,17.5,16,"",
60,2,17.5,14,"",
60,3,17.5,13,"",
18,1,40,10,"",
18,2,40,9,"",
18,3,40,7,"",
1,1,155,7,"",
1,2,155,5,"",
1,3,155,5,"",
19,1,90,8,"",
19,2,180,10,"",
19,3,180,10,"",
3,1,60,12,"",
3,2,60,14,"",
3,3,60,14,"",
103,1,20,8,"",
103,2,30,13,"",
103,3,30,13,"",
48,1,25,10,"",
48,2,35,10,"",
48,3,35,8,"",
48,4,35,8,"",
71,1,11,15,"",
71,2,11,15,"",
110,1,0,10,"",
110,2,0,9,"",
109,1,0,9,"",
109,2,0,8,"",
109,3,0,6,"",
68,1,135,10,"",
68,2,135,10,"",
68,3,135,10,"",
40,1,255,3,"",
40,2,255,3,"",9.5
40,3,255,2,"",
47,1,45,10,"",
47,2,55,12,"",
47,3,55,11,"",
47,4,55,10,"",
72,1,60,10,"",
72,2,60,8,"",
72,3,60,8,"",
4,1,140,10,"",
4,2,140,12,"",
4,3,140,12,"",
20,1,145,10,"",
20,2,145,10,"",
5,1,130,5,"",8.5
5,2,130,4,"",
5,3,130,3,"",
26,1,0,15,"",
26,2,0,12,"",
26,3,0,12,"",
108,1,20,12,"",
108,2,20,12,"",
108,3,20,10,"",
63,1,30,8,"",
63,2,30,6,"",
63,3,30,6,"",
44,1,12,15,"",
44,2,12,15,"",
44,3,12,15,"",
45,1,45,8,"",
45,2,55,12,"",
45,3,55,11,"",
45,4,55,11,"",
46,1,75,13,"",
46,2,75,12,"",
46,3,75,12,"",
14,1,25,15,"",
14,2,35,12,"",
14,3,35,11,"",
18,1,40,12,"",
18,2,40,11,"",
18,3,40,11,"",
60,1,15,15,"",
60,2,15,14,"",
60,3,15,13,"",
3,1,75,14,"",
3,2,75,13,"",
19,1,90,8,"",
19,2,180,15,"",
19,3,200,12,"",
2,1,25,13,"",
2,2,25,11,"",
2,3,25,11,"",
48,1,25,10,"",
48,2,30,6,"",
48,3,35,9,"",
48,4,35,8,"",
48,5,35,7,"",
110,1,0,10,"",
110,2,0,9,"",
110,3,0,7,"",
109,1,0,6,"",
109,2,0,4,"",
109,3,0,3,"",
71,1,30,14,"",
71,2,30,13,"",
71,3,30,11,"",
68,1,135,12,"",
68,2,135,10,"",
68,3,135,10,"",
40,1,255,4,"",
40,2,255,2,"",
40,3,255,2,"",
72,1,60,10,"",
72,2,50,11,"",
72,3,50,10,"",
4,1,120,13,"",
4,2,120,14,"",
4,3,120,13,"",
103,1,20,10,"",
103,2,40,12,"",
103,3,40,10,"",
103,4,40,9,"",
20,1,145,11,"",
20,2,145,11,"",
5,1,135,3,"",
5,2,135,4,"",
5,3,135,3,"",
26,1,15,13,"",
26,2,15,11,"",
26,3,15,12,"",
108,1,20,16,"",
108,2,20,13,"",
108,3,20,13,"",
63,1,16.5,10,"",
63,2,16.5,8,"",
63,3,16.5,7,"",
44,1,15,6,"",
44,2,12.5,11,"",
44,3,12.5,11,"",
91,1,30,8,"",
91,2,35,15,"",
91,3,35,14,"",
91,4,35,13,"",8.5
106,1,145,13,"",
106,2,165,10,"",
106,3,165,8,"",
111,1,77,13,"",
111,2,77,13,"",
111,3,77,13,"",
55,1,100,12,"",
55,2,100,11,"",
55,3,100,10,"",
18,1,45,7,"",
18,2,45,5,"",
18,3,45,7,"",
60,1,17.5,13,"",
60,2,17.5,13,"",
60,3,17.5,13,"",
1,1,175,5,"",8
1,2,175,5,"",8.5
1,3,175,4,"",9
19,1,90,8,"",
19,2,140,8,"",
19,3,180,12,"",
19,4,180,9,"",8.5
3,1,70,13,"",
3,2,70,12,"",
3,3,70,10,"",
47,1,45,12,"",
47,2,55,9,"",
47,3,55,7,"",
